year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,7,El Paso Times,El Paso,Texas,50000,El Paso,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8492,-106.4330,Texas
2016,1,El Paso y Más,El Paso,Texas,46949,El Paso,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8492,-106.4330,Texas
2016,1,Winkler County News,Kermit,Texas,1500,Winkler,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8541,-103.0920,Texas
2016,1,Copiah County Courier,Hazlehurst,Miss.,6000,Copiah,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8645,-90.3926,Mississippi
2016,1,Jeff Davis Ledger,Hazlehurst,Ga.,3850,Jeff Davis,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.8651,-82.5994,Georgia
2016,1,Magee Courier,Magee,Miss.,3875,Simpson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8725,-89.7336,Mississippi
2016,7,Odessa American,Odessa,Texas,12111,Ector,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.8808,-102.3460,Texas
2016,1,Clayton Record,Clayton,Ala.,2500,Barbour,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8824,-85.4605,Alabama
2016,1,Observer Enterprise,Robert Lee,Texas,1585,Coke,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.8954,-100.4860,Texas
2016,1,Comanche Chief,Comanche,Texas,4200,Comanche,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.8974,-98.6037,Texas
2016,1,Timpson and Tenaha News,Timpson,Texas,2007,Shelby,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.9038,-94.3952,Texas
2016,2,Eufaula Tribune,Eufaula,Ala.,10099,Barbour,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9102,-85.1505,Alabama
2016,1,Thomasville Times,Thomasville,Ala.,3700,Clarke,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.9111,-87.7419,Alabama
2016,1,San Pedro Valley News-Sun,Benson,Ariz.,2220,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.9155,-110.3260,Arizona
2016,1,Winn Parish Enterprise-News American,Winnfield,La.,4070,Winn Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9238,-92.6397,Louisiana
2016,1,Sahuarita Sun,Sahuarita,Ariz.,5725,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9319,-110.9650,Arizona
2016,1,Hudspeth County Herald/Dell Valley Review,Dell City,Texas,602,Hudspeth,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9349,-105.2000,Texas
2016,2,Bryan County News,Richmond Hill,Ga.,4000,Bryan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9370,-81.3029,Georgia
2016,1,Montgomery Monitor,Montgomery,Ga.,1950,Chatham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9439,-81.1080,Georgia
2016,1,Port Gibson Reveille,Port Gibson,Miss.,1851,Claiborne,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.9558,-90.9834,Mississippi
2016,1,Winters Enterprise,Winters,Texas,762,Runnels,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9565,-99.9623,Texas
2016,5,Cordele Dispatch,Cordele,Ga.,4590,Crisp,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9567,-83.7691,Georgia
2016,1,Simpson County News,Mendenhall,Miss.,3790,Simpson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9609,-89.8692,Mississippi
2016,5,Jacksonville Daily Progress,Jacksonville,Texas,3600,Cherokee,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9645,-95.2618,Texas
2016,1,Jasper County News,Bay Springs,Miss.,2882,Jasper,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.9772,-89.2792,Mississippi
2016,1,Hico News-Review,Hico,Texas,1550,Hamilton,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.9857,-98.0290,Texas
2016,1,Lowndes Signal,Fort Deposit,Ala.,1900,Lowndes,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9863,-86.5664,Alabama
2016,1,Meteor,Crystal Springs,Miss.,5000,Copiah,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9903,-90.3540,Mississippi
2016,1,Greenwood Ranger,Midland,Texas,1400,Midland,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.9973,-102.0780,Texas
2016,1,Wilcox Progressive Era,Camden,Ala.,2500,Wilcox,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,32.0007,-87.2967,Alabama
2016,2,Reporter,Hillsboro,Texas,4250,Hill,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.0051,-97.1154,Texas
2016,7,Midland Reporter-Telegram,Midland,Texas,12820,Midland,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.0169,-102.1260,Texas
2016,1,Coushatta Citizen,Coushatta,La.,7100,Red River Parish,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0257,-93.3406,Louisiana
2016,7,Savannah Morning News,Savannah,Ga.,24397,Chatham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0283,-81.1782,Georgia
2016,1,Connect Savannah,Savannah,Ga.,12300,Chatham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0283,-81.1782,Georgia
2016,1,Smith County Reformer,Raleigh,Miss.,3685,Smith,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0322,-89.5247,Mississippi
2016,1,Enterprise & Interstate Progress,Mansfield,La.,4000,De Soto Parish,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0355,-93.7004,Louisiana
2016,1,Clarke County Tribune,Quitman,Miss.,3785,Clarke,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,32.0402,-88.7241,Mississippi
2016,1,Frankston Citizen,Frankston,Texas,1989,Anderson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.0561,-95.5044,Texas
2016,1,Telfair Enterprise,McRae,Ga.,3255,Telfair,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.0563,-82.8905,Georgia
2016,3,Americus Times Recorder,Americus,Ga.,6962,Sumter,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.0735,-84.2248,Georgia
2016,1,Caldwell Watchman Progress,Columbia,La.,1240,Caldwell Parish,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0813,-92.0907,Louisiana
2016,1,Savannah Herald,Savannah,Ga.,12000,Chatham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0835,-81.0998,Georgia
2016,1,Savannah Tribune,Savannah,Ga.,15000,Chatham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0835,-81.0998,Georgia
2016,1,Journal Sentinel,Reidsville,Ga.,4500,Tattnall,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.0865,-82.1232,Georgia
2016,1,Stewart-Webster Journal,Richland,Ga.,2887,Stewart,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0885,-84.6626,Georgia
2016,1,News Observer,Vienna,Ga.,2372,Dooly,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.0925,-83.7865,Georgia
2016,5,Corsicana Daily Sun,Corsicana,Texas,5690,Navarro,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.0933,-96.4685,Texas
2016,1,Choctaw Sun,Butler,Ala.,4800,Choctaw,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,32.0951,-88.2140,Alabama
2016,1,News Journal,Columbia,La.,7179,Caldwell Parish,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.1025,-92.0769,Louisiana
2016,1,De Leon Free Press,De Leon,Texas,2000,Comanche,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.1110,-98.5359,Texas
2016,1,Jal Record,Jal,N.M.,1501,Lea,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,32.1155,-103.1890,New Mexico
2016,1,Cross Plains Review,Cross Plains,Texas,1235,Callahan,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1271,-99.1658,Texas
2016,1,Martin County Messenger,Stanton,Texas,1500,Martin,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1293,-101.7880,Texas
2016,1,Kerens Tribune,Kerens,Texas,983,Navarro,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.1308,-96.2251,Texas
2016,1,Richland Chambers Progress,Kerens,Texas,8070,Navarro,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.1325,-96.2276,Texas
2016,1,Union Springs Herald,Union Springs,Ala.,2401,Bullock,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.1431,-85.7148,Alabama
2016,1,Wheeler County Eagle The,Alamo,Ga.,1150,Wheeler,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,32.1464,-82.7769,Georgia
2016,2,Panola Watchman,Carthage,Texas,4906,Panola,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.1526,-94.3368,Texas
2016,1,Overton News,Henderson,Texas,13400,Rusk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1532,-94.7994,Texas
2016,7,Arizona Daily Star,Tucson,Ariz.,53755,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.1569,-110.8780,Arizona
2016,1,Explorer,Tucson,Ariz.,43749,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.1569,-110.8780,Arizona
2016,1,La Estrella de Tucson,Tucson,Ariz.,32000,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.1569,-110.8780,Arizona
2016,6,Henderson Daily News,Henderson,Texas,6039,Rusk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1576,-94.7961,Texas
2016,1,Rusk County Community News,Henderson,Texas,11880,Rusk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1576,-94.7961,Texas
2016,1,Claxton Enterprise,Claxton,Ga.,4250,Evans,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.1613,-81.9094,Georgia
2016,1,Franklin Sun,Winnsboro,La.,6200,Franklin Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.1655,-91.7211,Louisiana
2016,1,Malakoff News,Malakoff,Texas,2200,Henderson,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.1728,-96.0165,Texas
2016,7,Island Packet,Hilton Head Island,S.C.,18774,Beaufort,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1883,-80.7404,South Carolina
2016,1,Dodge County News,Eastman,Ga.,5000,Dodge,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.1952,-83.1760,Georgia
2016,5,Athens Daily Review,Athens,Texas,4400,Henderson,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.2050,-95.8349,Texas
2016,1,Jim Ned Journal,Tuscola,Texas,440,Taylor,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.2096,-99.7968,Texas
2016,1,Gorman Progress,Gorman,Texas,934,Eastland,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.2132,-98.6709,Texas
2016,1,Advance,Vidalia,Ga.,30000,Toombs,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.2134,-82.4033,Georgia
2016,5,Stephenville Empire-Tribune,Stephenville,Texas,4752,Erath,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.2148,-98.2205,Texas
2016,1,Tucson Weekly,Tucson,Ariz.,33301,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2217,-110.9260,Arizona
2016,1,Glen Rose News,Glen Rose,Texas,3000,Somervell,major,Metro - Counties in metro areas of 1 million population or more,1,32.2346,-97.7553,Texas
2016,1,Jackson Independent,Jonesboro,La.,3400,Jackson Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.2348,-92.7098,Louisiana
2016,2,Bluffton Today,Bluffton,S.C.,15380,Beaufort,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.2371,-80.8604,South Carolina
2016,6,Big Spring Herald,Big Spring,Texas,4337,Howard,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.2387,-101.4800,Texas
2016,1,Glen Rose Reporter,Glen Rose,Texas,3000,Somervell,major,Metro - Counties in metro areas of 1 million population or more,1,32.2456,-97.7438,Texas
2016,1,Arizona Range News,Willcox,Ariz.,2014,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.2541,-109.8330,Arizona
2016,5,Deming Headlight,Deming,N.M.,3541,Luna,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.2677,-107.7590,New Mexico
2016,1,Grandview Tribune,Grandview,Texas,1200,Johnson,major,Metro - Counties in metro areas of 1 million population or more,1,32.2685,-97.1775,Texas
2016,1,Rankin County News,Brandon,Miss.,8000,Rankin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2732,-89.9859,Mississippi
2016,1,Rankin Record,Brandon,Miss.,4500,Rankin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2732,-89.9859,Mississippi
2016,1,Rankin Ledger,Brandon,Miss.,6914,Rankin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2777,-89.9901,Mississippi
2016,2,Effingham Herald,Rincon,Ga.,3000,Effingham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2939,-81.2357,Georgia
2016,1,Hardeeville Today,Hardeeville,S.C.,1000,Jasper,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.2945,-81.0453,South Carolina
2016,1,Hawkinsville Dispatch and News,Hawkinsville,Ga.,3000,Pulaski,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.2960,-83.4819,Georgia
2016,1,Chandler & Brownsboro Statesman,Brownsboro,Texas,979,Henderson,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.2984,-95.6130,Texas
2016,1,Jackson Advocate,Jackson,Miss.,17000,Hinds,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2988,-90.1848,Mississippi
2016,1,Mississippi Link,Jackson,Miss.,17150,Hinds,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2988,-90.1848,Mississippi
2016,1,Citizen Georgian,Montezuma,Ga.,2425,Macon,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.2997,-84.0246,Georgia
2016,1,Democrat-Reporter,Linden,Ala.,9385,Marengo,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.3001,-87.7926,Alabama
2016,7,Tyler Morning Telegraph,Tyler,Texas,16587,Smith,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.3154,-95.3050,Texas
2016,7,Clarion-Ledger,Jackson,Miss.,36442,Hinds,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.3170,-90.2128,Mississippi
2016,1,Northside Sun,Jackson,Miss.,11043,Hinds,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.3170,-90.2128,Mississippi
2016,7,Vicksburg Post,Vicksburg,Miss.,9818,Warren,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,32.3172,-90.8868,Mississippi
2016,2,Andrews County News,Andrews,Texas,3235,Andrews,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.3211,-102.5500,Texas
2016,5,Ennis Daily News,Ennis,Texas,3214,Ellis,major,Metro - Counties in metro areas of 1 million population or more,1,32.3256,-96.6373,Texas
2016,1,Las Cruces Bulletin,Las Cruces,N.M.,12584,Dona Ana,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.3257,-106.7890,New Mexico
2016,1,Missile Ranger,Las Cruces,N.M.,5346,Dona Ana,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.3257,-106.7890,New Mexico
2016,1,White Sands Missile Ranger,Las Cruces,N.M.,6000,Dona Ana,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.3259,-106.7640,New Mexico
2016,1,Ennis Journal,Ennis,Texas,NA,Ellis,major,Metro - Counties in metro areas of 1 million population or more,1,32.3293,-96.6253,Texas
2016,1,Montgomery Independent,Montgomery,Ala.,14872,Montgomery,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.3472,-86.2673,Alabama
2016,7,Montgomery Advertiser,Montgomery,Ala.,21503,Montgomery,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.3472,-86.2673,Alabama
2016,5,Cleburne Times-Review,Cleburne,Texas,4000,Johnson,major,Metro - Counties in metro areas of 1 million population or more,1,32.3530,-97.4067,Texas
2016,1,Scott County Times,Forest,Miss.,9500,Scott,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.3595,-89.4761,Mississippi
2016,1,Montgomery/Tuskegee Times,Montgomery,Ala.,NA,Montgomery,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.3668,-86.3000,Alabama
2016,2,Monitor,Mabank,Texas,25940,Kaufman,major,Metro - Counties in metro areas of 1 million population or more,1,32.3689,-96.1152,Texas
2016,6,Meridian Star The,Meridian,Miss.,7693,Lauderdale,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,32.3702,-88.7110,Mississippi
2016,1,Soperton News,Soperton,Ga.,2094,Treutlen,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.3782,-82.5944,Georgia
